sha256	size	selection	origin (escaped)
# description 14bc522e7f4a9f850dc29ce01780d40bf8c2221b126a164e9afed53ac6dad488: bac-v10/amiga_charset/syncroflash.txt
# description 5b6fdc56a72fdd53a3a362d88c3e545170a610b56efa0c1820f82bfdb14e051b: bbs_ads-2020-10-04/usa/USS_Enterprise/1996-10-31/SNK-3010.NF0
# description 219761776fdf7fe08eae305fed5752e28081aac7138142d9ad4323262d62a8cd: bbs_ads-2020-10-04/de/System_One/1996-10-16/2UMS-CRA
# description 48664c61441aba8e819e29a86a0c20aee22fc9fb780b5ffd77029203726e1d16: bbs_ads-2020-10-04/_unknown_location/Lateenos/1995-06-26/lateenos
# description 0cca5d6723b98669b64769db7e0bedc13ecbf6fb64d805816e33d27ae4557245: bac-v10/amiga_charset/forgotten_realms.txt
# description 5adbfc1cd1f6c73076513dafb7ffa634a0b60ad985e24aa5a4fec81c3d81dd25: bbs_ads-2020-10-04/se/Asylum/1995-05-24/ad01.txt
# description c3e848759c704464af2a55f5cddaf158bbf921b65e1b7b95faf813791a0f97fa: bbs_ads-2020-10-04/se/Total_Disaster/hOODERS!!!
# description b125fa97e80adc46922c7eee8e5ac753b76d6fe1059c2eb9b381e365442d1304: bbs_ads-2020-10-04/nl/The_Punica_Oase/1995-07/ad.txt
# description c25cdd4052f66f3373fd947715f61045e86671467143bccd338eb2d5c9bd6569: bac-v10/amiga_charset/genetic_waste.txt
# description f5e8439002efbafda6ced65f8e8fadf943e23d40f0a2b27dc6b44aa129a34003: bbs_ads-2020-10-04/se/Aquarium/1999-02-02/ad02.txt
# description e0679b189571d623c962784e64ccfe8687d97e3cc94677fe45e78df4e103cdbe: bbs_ads-2020-10-04/se/Instant_Pleasure/unknown/ad01.txt
# description f04317323cf758186bdade5f3989095d4400baecb3b013b78389b0ff560311cc: bbs_ads-2020-10-04/de/Teutonic_Place/1996-02-15/cALL_TP.txt
# description c12e3753c5146e43a58f7438a834616f5324bf05abe555b930b62e892c4977e2: bbs_ads-2020-10-04/de/Gods_Harem/1996-03-03/pUrE-3o3-
# description 7bd19dca7d365ed3dff9819c1bc9bd23bf30b2a178bec0b894c230dd610afcc1: bac-v10/amiga_charset/endless_pain2.txt
# description 6356550f706435417298dd77e9e0dbfb5bc7c21d421fdb83a6c98af121190fd2: bbs_ads-2020-10-04/de/Crashpoint/ad01.txt
# description a79a04b41a51dbf728ca25740b8f8a71956c6f4601d6266f535fa249188a2444: bac-v10/amiga_charset/crashpoint.txt
# description 41840b5e607ac8899d9268923433b51f9fc352da1ca28b235c8b6b5f0dfad11e: bbs_ads-2020-10-04/usa/Extinct/1992/banner.txt
# description 2ce065a8fb3516acc7c7ffd7a180e29fd447af9330271ae6089cba87c171a3a8: bbs_ads-2020-10-04/de/The_Cadence/1994-02-12/\u{bf}1ST_LAW
# description 3abc221578dad2dcd63bcbdd9ffe908e0b8404f2d7e8ffe86084daabbf3ea019: bbs_ads-2020-10-04/nl/Esta_Loco/1995-02-10/keihard
# description 0460e3e17ee4cfaf54e2129db299112168b21401292363ee58cb181ab5ccea99: bac-v10/amiga_charset/aerosouls2.txt
# description fe96bf66e9b016a41231b666c31d065af3a359fc059826c0536b5adb391f45ae: bbs_ads-2020-10-04/nl/The_Shop/1995-02-18/Go_ShOppInG
# description 0d1375efeb285e597df3cd64e05898ada4a4a3137ea884710321855c4bbc19a9: bbs_ads-2020-10-04/nl/Cool_Corona/--\u{2248}P\u{2248}R\u{2248}E\u{2248}S\u{2248}T\u{2248}I\u{2248}G\u{2248}E\u{2248}--
# description 81faf9695c04552ccfdeed099927af036b6b20bc02a380f9c94730700cb83bbc: bbs_ads-2020-10-04/dk/Warez_Unlimited/ad01.txt
# description f3b53fc920ec608ae94fdb36cbee79f48ff66926cc60191c17422ffc56f23af5: bac-v10/amiga_charset/warez_unlimited3.txt
# description bca02abdd2a85deb11443b03918e9b978828b9050555cbe6fa031c7af56f0699: bbs_ads-2020-10-04/dk/Warez_Unlimited/1993-11-09/warez_unlimited.txt
# description a29b71673227b9501adf45823c229876ec488922a83e6762a781bfc0e6471589: bbs_ads-2020-10-04/nl/World_of_Elite/unknown/DK_WORLD_OF_ELITE
# description ae9f52b1b7bf96053938d08ff8882f6a1fadc9d1bf884cd87f61460fea0bf805: bbs_ads-2020-10-04/nl/World_of_Elite/unknown/JOE_SATRIANI
# description ca93605b8eb8e6ab296a333d0279e5e2adc6d5cce688e37790b618e8b9e9a8b3: bac-v10/amiga_charset/world_of_elite2.txt
# description e640b18cd0e7f85e18aceaaeb365fca6b81807bb13a9da77e2b69b9cc7da2fc8: bac-v10/amiga_charset/sacred_grounds.txt
# description 0f0b1b2800f1ee353ae818f769cdaf1003c55038dc3d000511ad19888c3a54bd: bbs_ads-2020-10-04/uk/Freedom_Within/-_-.FAST.-_-
# description 049c3d8e8a7a2b1b18e7f0d7a3afd6f365927cfa7b5584043d65ec886f42cc3b: bac-v10/amiga_charset/interchange3.txt
# description a1c637e80f699f2691259125211189aa6841cb274e752ed4b352ebe91db87555: bbs_ads-2020-10-04/it/Paradise_Dreams/1996-11-16/AMYLOVE.TXT
# description ad59556afbc22a85aec75c000aa8f7ff4585683664c4b50945bf534e7e74abc6: bbs_ads-2020-10-04/nl/Phantom/1998-09-20/phantom.txt.add3
# description bc154211dc641b168d05a0e8812b6f368c8b9288d08a7553c64b95124327b46c: bac-v10/amiga_charset/bermuda_triangle.txt
# description 597b76a9953e3631d7385fe25f49fdbf43744487c0fe882d4e2abf3dc1a87fa4: bac-v10/amiga_charset/the_yard8.txt
# description 94e5fb5b3026e1f2b2312af7b7677a7d0dff7c332a6d3f30c091b61581695d41: bac-v10/amiga_charset/aquarium2.txt
# description ace835d6db8e1ede8b128f1c641c82c24a6854918c6bb2a1484480e2e6465c6d: bbs_ads-2020-10-04/dk/The_Loop/unknown/ad01.txt
# description 3d576bd5ac7b668e246c3fbe03508bb316b43ad86b4d000c5b1bdfb1081a9cf8: bbs_ads-2020-10-04/au/Human_Error/1995-01-04/\u{2219}h\u{fa}M\u{e1}\u{f1}\u{2261}\u{ea}\u{2310}r\u{f4}\u{2310}\u{2219}
# description f9902c1b9952f2b43d4efa4a038ceab10ff79ad69cfd795ba441ed0b43278d8d: bbs_ads-2020-10-04/au/Human_Error/1994-11-02/\u{bf}H\u{b7}M\u{df}\u{b1}\u{a1}\u{3a9}\u{ab}R\u{2320}\u{ab}\u{bf}
# description 994e0a919e9d0ec2773996c3a4414ee9d61e191c34b737ca6d2b610117a8c8b1: bbs_ads-2020-10-04/au/Human_Error/1995-01-04/\u{2248}\u{e8}\u{ea}\u{eb}\u{2559}\u{c9}\u{a3}\u{ef}t\u{e8}\u{2248}
# description cf6924598a306c7f97a8b794980948a9c19f969564566b8b80f49a31226e14fb: bbs_ads-2020-10-04/au/Human_Error/1994-11-02/\u{2555}\u{3a6}\u{3a9}\u{3b4}-+\u{fa}\u{2229}T\u{3a6}\u{2555}
# description bf01dd47a28c6788e2d40712eb5822631e80fc5bccb24936cdb9122e8742faf0: bac-v10/amiga_charset/station_x_omega2.txt
# description 922eec748611536a91a7dd44ea3b870f4364e34b90a528d3805f34d71d5b200b: bbs_ads-2020-10-04/se/Twisted_Society/1994-03/Twisted.Society
# description 656990bc986393a564f20d2ea31332f767db7c8ebb3e386fd0cb895507e9e7d4: bbs_ads-2020-10-04/se/Twisted_Society/1995-05/OJILSFEPWJQL
# description 2f27df8fd515e44b25cd9d631899d4bb68693f61a4a3c2257db7e5c2ffd72686: bbs_ads-2020-10-04/se/Twisted_Society/1995-02-24/CAN.README!
# description d54984f04fc78f2e1e60b76122924005ae31fa2fe005f6d68f3a3216639e9b6c: bbs_ads-2020-10-04/dk/Synergy_Denmark/1996-07/\u{bc}\u{2248}\u{255f}\u{ac}\u{258c}\u{bb}+__\u{fa}\u{2568}\u{2568}\u{ba}\u{255e}+\u{258c}\u{2310}\u{ab}\u{2590}\u{d1}\u{2561}\u{aa}\u{256a}sNAP\u{2310}
# description f707561f7824742ac2d70020eda84ddc17c066f1e841edc209f3c0ebd1b01dab: bbs_ads-2020-10-04/de/Crazy_Demolition_Squad/1996-08/CDS.displayme
# description 7382974cf821d7cfe665c8ae3d4ab8b89f04f1e34bc47f44032ddcb06a402339: bbs_ads-2020-10-04/de/Crazy_Demolition_Squad/1997-01/HW.for.Sale
# description 464d5d58bc88342a41e3b33f0bd656bb98c0c72d817fdf58eaebb31eb68a9fd3: bbs_ads-2020-10-04/de/Crazy_Demolition_Squad/1997-02/UrWaLd_Suxx
# description c92a1b496cb11efc840b05999868194cc9460e22d30d00e524ba3958fa4f5b3a: bbs_ads-2020-10-04/no/Checkpoint/1995-11-15/bug_you_till_you_call
# description e083bae139596d5078cc54835b3f44ef15be2359e985fbd7c236616448157f66: bbs_ads-2020-10-04/no/Checkpoint/1995-02-02/bug_you_till_you_call
# description cf9e895181ec3cbd59323732c4353befbbc028f0e68b59e20757d8b126146a61: bbs_ads-2020-10-04/nl/Northern_Light/1994-01-28/PAPERMAG.NFO
# description 83dd5415fad10b0f3bc3e8c63f17aed6f9cda9560afffba3377692c0e8995e76: bbs_ads-2020-10-04/fi/High_Five/1998-05-05/#_.DOC
# description 3e7abf19d7456a38879d9c7be18d10b6628483d3217f3f954abd6d9cbd8d1aa2: bbs_ads-2020-10-04/fi/High_Five/1998-05-01/#_.DOC
# description 5ed01349fdf074bf41c87979e34acec975f2c8c9a78d476acceea0ed8742642a: bbs_ads-2020-10-04/uk/Spaced_Out/1997-07-19/so2.txt
# description b0782cd1149bf7c0c18fb879ff9fdbca39f7378f891835f0777cc8b359daab39: bbs_ads-2020-10-04/de/Notre_Dame/1995-06-29/!NotreDame
# description 005d9e12f756adf33cf94afb5847f0ea7786aff5608ec9620bddf50a25e8f191: bbs_ads-2020-10-04/uk/Forgotten_Realms/1992-07-01/ad01.txt
# description 70e3fb4ce0e79f19c4f004b81d76d1a45cba988242e3c4fb04c965bf795675bd: bbs_ads-2020-10-04/usa/The_Void/1995-07-05/DA_VOID.TXT
# description 96764c26a12864e9b82f943088b8156a3191ef0b899f51bd4e670513ab2d0bab: bac-v10/amiga_charset/prophets_hold.txt
# description 780bab02b3134b9b38bd3202d1d8a4338205ccf8122a5865a01e7e67ab7c2215: bbs_ads-2020-10-04/se/Prophets_Hold/unknown/ad01.txt
# description e76fcca630e07af56e38ed6c535ff18240c5f83d1ed7a4cb943377ec2575da13: bbs_ads-2020-10-04/se/Outbreak/1997-02-14/thebestthereisnodoubtaboutit!
# description c507dee4ef70de8bb00f76711f58b0e06ac402fab05587c2bb248b74e8c23f35: bbs_ads-2020-10-04/se/Digital_Highway/1995-10/D.H.!
# description cf08233b830af9d713ddbb525112b2126321b2dafdfc0ba3562afd50771c9325: bbs_ads-2020-10-04/de/The_Board/1996-02-24/hOMEoFbUDwEISER!
# description da1f3c838fe44ff2013bb02dc8f549bf7548df924aa7df0784ea294abb2c90cd: bac-v10/amiga_charset/state_of_aversia.txt
# description 1ef428fbdb7efd844375a22d965cb98eecf163bfa76b3926557f1a3a97bc898f: bbs_ads-2020-10-04/no/Most_Wanted/1997-04-26/mOSTwANTED.advert
# description 1549f01b88b1cd39581f48d7c763027f115febeeb293e1757ab60f50c197132d: bac-v10/amiga_charset/most_wanted2.txt
# description 7d03d2c31f7a532c4d54c8b1e5c7fb146ac3cd2d5bce320630560e3da94a07a7: bac-v10/amiga_charset/cosmo.txt
# description 5bfb495a8f82981d5d91b161cf97f78d95ad61e65ab7d507ed8e13bb60da480d: bac-v10/amiga_charset/homeless4.txt
# description 9fb23a22432684591fbd3d9227c199d06697ab6f1c380fbfa567ab56e8b2951a: bbs_ads-2020-10-04/de/Homeless/1996-02-28/(\u{255b}Heavy\u{2556}Petting\u{2556}Zoo!\u{255b})
# description 639687724c3f41ab382a698d15accc53859f78045409fa9cf0488bc22ddf5d35: bbs_ads-2020-10-04/de/Foxxs_Den/Excuse.zZC!
# description 86d861e236ec182e82317ed544e7210b24d23187241a94194cc0c2e4649c21ed: bbs_ads-2020-10-04/se/Brain_Disruptor/1998-05-05/-jESUSiSaLIVE!-
# description b272823f717b00151b6849fd659b128f67ab9e7099df9cc960c70f0fd30d3342: bac-v10/amiga_charset/shadow_run.txt
# description f984d92ee02408051293d1e181f60597528b3f86948da8860be028c94c34efe5: bbs_ads-2020-10-04/de/Laserdance/1994-08-26/82699]-
# description 041b02278324a9a460f72e8277403e3e14b216e1130c6ed44abcc0df827271df: bbs_ads-2020-10-04/de/Laserdance/ad01.txt
# description 09c009c6582fe0667081efd9a51e8fd315c2999170f3ef9c2efeafe6c79b2992: bbs_ads-2020-10-04/de/Laserdance/1994-08-26/{f}--{u}--{c}--{k}
# description 2d70e3a9602d9f0fe05b145e7e8895954f6908952c484e5ecf050fb60e4a115f: bac-v10/amiga_charset/human_resource.txt
# description 476cf01af9d2793993aa7b573bae3effe52dcd045f276f266c2aa15f02c6b793: bbs_ads-2020-10-04/usa/Digital_Extasy/1995-02-24/DIGITAL_XTC!
# description c25c84d1b389075b12474ddf42af89c248dacb8385f19aad35cc4128ef4e13e6: bbs_ads-2020-10-04/uk/House_of_Pain/1997-11-30/release.notes
# description 18c3379f7d1ab6a7139d100c2a883dd42dc72a3ccdcaffc978a0eddff2ff36b4: bbs_ads-2020-10-04/usa/Deep_Dreeze/ad01.txt
# description 9e5fdc875b5240a6546a333e28204983f03fdfae2e1d5b0a3e7c28b2c3ac1d61: bac-v10/amiga_charset/deep_freeze.txt
# description be101cf6ae3d4ca873f003c13b85ff591a275a75e43e813ac68480e1800ed44d: bbs_ads-2020-10-04/nl/Wicked_City/1994-12-13/AKAI
# description 5f1923e744a0587dc426c804d97316b653d20aa3e7a0bc2387cb17145ec7b3a1: bac-v10/amiga_charset/kwik-e-mart2.txt
# description f62cecc2bfc6d1df362cb9f366d450c127ac36606314023c98d52d05ca75e5c1: bac-v10/amiga_charset/bagdad_cafe.txt
# description 57ffbc2e22f935b39c782794176547ee64514935ae2a85f2455dca05b7c09d5b: bbs_ads-2020-10-04/uk/Havok/1998-05-31/cLEAR_liKE_cRYStAL
# description 2b23d39f7c994789219e97eeebd8bc2412d8dc1bbd0d0d27ca892be10e7e6341: bbs_ads-2020-10-04/se/Spellbound/ad01.txt
# description 65658dbbd2fea8c0c4c6ca503f2fa95b4fae4c3c7f728069e90803829c6a033d: bbs_ads-2020-10-04/se/Spellbound/ad02.txt
# description ee6f2ca318f3b2a2317b0c957861d909ead5d5920fe5d335661b44a38599b497: bbs_ads-2020-10-04/de/Zone_One/Cola_Rules
# description 3bfe5f118e6c5565bb7d97efc0673e1f2895481c46b94fdcd8e1e570674b3763: bbs_ads-2020-10-04/fi/Klondyke/1994-04/ad01.txt
# description b70dad45354429ed6b47d9ac3406e73ad3f3dc66be8891421528a335f6ecf7e6: bac-v10/amiga_charset/tnt_(SE).txt
# description 44e5e2c5e8b8453530fe081792e28f55355f118b45686e3546c791a0002cfb6f: bbs_ads-2020-10-04/nl/Dream_Scape/h0h0h0h00h0hh0
# description d1a54b433d5e1ae9a4f8c129c707db50fa937349c0fde95330813a3267df8dc6: bbs_ads-2020-10-04/se/Instant_Pleasure/1995-11-04/ad01.txt
# description ded62cc85717aa4cdeb5970bbc45a609c41fd4d915109eea9733326dfc5c2022: bbs_ads-2020-10-04/se/Disneyland/1994-03-21/disneyland.txt
# description 8d6d851700d8dce0d983a912f6cd9d05307aeb0332f32867488c298abf49f9b8: bbs_ads-2020-10-04/dk/Bodycount/unknown/ad01.txt
# description 79349d788c214bc5eeea202b60315e01baeb233fec3e590e2d864931c64c1c9f: bac-v10/amiga_charset/black_fist.txt
# description 6b5034dc87031cbdbc23fdb60a810a4929f7cdbbf85cd0463648f0f5f3ddea04: bbs_ads-2020-10-04/de/Endless_Death/1994-03-27/\u{bd}\u{2556}eNDLESS\u{2556}dEATH\u{2556}+
# description d546c710b93a96035d74a8a0a1545abe71e4daa950668a123c087872eb4e4863: bac-v10/amiga_charset/endless_death.txt
# description 10f4f1c9fffebe114abdde62a9105fffc579e9ad778fc48e22317c47aeeb47b7: bbs_ads-2020-10-04/de/Acid_Slam/1996-08/banner.txt
# description fedf7c69fe5a65aa9de8e0c2602f9a4a8b26b381b2373c6871e083c65598f543: bac-v10/amiga_charset/acid_slam2.txt
# description 544ced697cac99a5d85b38bd37877ee7d1b1deb401951f9416095873ce4e4cac: bac-v10/pc_charset/cherry_moon.txt
# description 886343600d494be56fcf028f5d089904945777dc4a3631338a053963a8774af0: bac-v10/amiga_charset/ausgebombt.txt
# description d99e101cc8b1840e541cb03ecd1edd5f67dd85c90079701c82589d8eac1fc259: bac-v10/amiga_charset/dark_room.txt
# description a1b09de55b5a2e3ac738a9015be2d9f611f1b83393f471cbe313ddbbf9ba44ab: bbs_ads-2020-10-04/se/Darkroom/1994-03-02/Came_From_DR
# description 4f67a0f9d34c349cf465dd784be26b2b893c107335f310257a357b882383e7f9: bbs_ads-2020-10-04/se/Dagcentral_90210/ad01.txt
# description 1d8d57037053d4710b38fa43257bc0150d1135dd2627c4106608e736ec447a66: bbs_ads-2020-10-04/se/Plastic_Dreams/1997-04/ad02.txt
# description 76ca0c69b34f510b24e8c8be5c76244e74a95b5acbfb5af4b8a8779c6a93119e: bac-v10/amiga_charset/digital_chaos.txt
# description ac620bf3217c930bfbae9e2d2fc3e3ba7993b5d978fef5c7d224dfa0fd4566b7: bbs_ads-2020-10-04/de/Paradise_Lost/1996-03-12/MEZZO-MIX
# description 68bae3fd16285594c7914a6d02065fca169bde160da04c72aa5ee410882608b7: bbs_ads-2020-10-04/de/Paradise_Lost/1996-03-12/HF&LSD&DCN&SAD
# description 246b6b9e2e8b7755fa9a8323eb8e99fe7d952d64f96c23508e171cfc652a4c4e: bbs_ads-2020-10-04/de/Paradise_Lost/1996-03-03/sYMPOS\u{ed}UM-96!
# description 296849a3729dac83339965f36e8a83f4e0a5ce772d27c5ab5c3bcd4a8784a6a3: bbs_ads-2020-10-04/de/Paradise_Lost/1996-02-05/SJKMKUMKIH
# description cbad496907415be62ec013aa55c200103fe465bf1034fe36cbcc53da58d042af: bbs_ads-2020-10-04/de/Virtual_Theatre/1995-12-19/aNoRIGINALaRCADEgAMEfORyOU
# description 6cdb57182512e6c173d1ee17a78e8f291d258c8debeab2a1de347aa9098fe5d9: bbs_ads-2020-10-04/be/Peace_Chapel/1995-03/Peace Chapel
# description 9312b61297c82d492ce625dd246d027c883fe3b0e4aabc5c69a9932b07c892e9: bac-v10/amiga_charset/international_chaos.txt
# description ae943160e74c29e0b1a9cb54d62a22eb7f6c78c068912e47d0c07586a2117043: bbs_ads-2020-10-04/usa/International_Chaos/ad01.txt
# description 5cccbd6d4d8fb66868089f34e36bc5449bc7d3c1582cf9c19755792eb09ab272: bbs_ads-2020-10-04/se/Cold_Front/ad01.txt
# description 402e81538b2af9d7dca731ad4de8c8eb89496c987dc4a491c115fa42de505c24: bac-v10/amiga_charset/cold_front.txt
# description 3ee0be30b76b759ffc85d18f41f3ed1c0fac668b23a3ac912293ed9cd27fa7e4: bac-v10/amiga_charset/outpost2.txt
# description c5a07642607a60bd9d7c08dda9ab9836e62c732ba2b53120405e20fe6ede7d0f: bac-v10/amiga_charset/hazard_two.txt
# description 336fbdfd625ba43050b31bdec996b5253ef4074c80f852d719d55b18ec553a66: bac-v10/amiga_charset/nightclub.txt
# description feb81c75ff5d130ed0acbf162bf2bdb13fbc95d335ce3b17db0f4f2c85e26948: bbs_ads-2020-10-04/dk/Critical_Zone/1996-02-05/7wud1Pn7Z7wMPTmJH1hY.Txt
# description fe6c9d98d92cfea56b2332c329e8ac943fe90a38f9a25a2125dc73924e55efaf: bac-v10/amiga_charset/naps_state.txt
# description f9dae96e59dfdf6737c17d3abb8cfd3d88653be93305cebc2107205d5ec114ac: bac-v10/amiga_charset/heal_the_world2.txt
# description b04ca0c9efae9effdc23bdf674034cd37e618c9becde956c491e22923dcf5aee: bbs_ads-2020-10-04/de/Craptown/1998-02/ad01.txt
# description 9c58d9113cebe378571a360d3aabc791a2ad9f1d3c48010a06e7f50d9557a113: bbs_ads-2020-10-04/de/The_Board/1996-06-26/the_board_2.txt
# description cd6de728f2c65b101f0c2d9fd07c5a01b1bf23dfd7c0de18b69101f4fb325c08: bbs_ads-2020-10-04/se/Interchange/1995-04-10/cARDS4fREE!
# description 72379d7016b5ccfb10fcfcde16e305201efb9ae628d27a695b3390f9324a673b: bac-v10/amiga_charset/north_state.txt
# description 2296f7fea76517886d912ac8737ef773af946ef79bfcc6f89b3ceab412872cd1: bbs_ads-2020-10-04/dk/Sky_Tower/unknown/(2) DIAL +45-74833886 RD (2)
# description 713b8afb75397a14042e4803339e5e2dc4344ec1053e067cc33d16d2fc351816: bbs_ads-2020-10-04/ca/The_Notice/1994-01/_#_
# description f7a8ff8cc1e4e4548dfd2a0ffbf5875cdcdd12b2feb7ecc030b48550c68447c7: bbs_ads-2020-10-04/se/Motion_One/1996-07-07/motion.txt
# description 145cb32e7b7751073120a184c6cf41ae03e576977e77a7db01ef8cc0f1454f1a: bac-v10/amiga_charset/planet_love3.txt
# description efd26657478e20a3526a6b3766c5a8887bdf3849d941f791d55c14d991c57146: bbs_ads-2020-10-04/usa/Uzi_Suicide/1993/ad01.txt
# description 80e91bea532531bb33962a8b989592e14c0c7c47f0e06368059ef024b2bad26d: bbs_ads-2020-10-04/usa/Uzi_Suicide/1994-02/ad01.txt
# description 2183d48687f51e52a16c26d05e35cb8369a0e558bb098f5d0a0a3df17d68d204: bbs_ads-2020-10-04/nl/Digital-X/1997-10-22/FromWho
# description 1a28345195369740ba86b398e9b06afff1abc6e2a190c3ba5cc258f9c5267433: bbs_ads-2020-10-04/nl/Digital-X/1997-10-22/28k8 +31-570-637050 28k8.TXT
# description c692c9ea04079b9d32f9f6ed74b852fdb662ac0f273bead368c83fece387decd: bac-v10/amiga_charset/logical_disease.txt
# description 2817e652f035b8ec4b9cdbe7cdc5d574ac34bacacca4df2630490c5056e586de: bac-v10/amiga_charset/logical_disease2.txt
# description 6f4797d22d3489361100cd4cee02341c7a4f5758af012cc219bfa64f54821176: bac-v10/amiga_charset/disorder.txt
# description b3225dbb8d3898c064adce15e00700868a793b9812cefe741d71425a3b02e592: bbs_ads-2020-10-04/se/Prophets_Hold/1994-05-14/Prophet.doc
# description c7a0c004ac7f0c23c1a95894d9aafed1e7425a037140f4804a2218bb590308bc: bbs_ads-2020-10-04/de/The_Switchboard/1995-06-23/The_Switchboard.txt
# description 4884eed18fe6d58c4133a163922ff989fb2f8e81dc22d6bd38c9019bb65ddcdb: bbs_ads-2020-10-04/nl/Macho_City/1994-10-01/PYROISTOPUPPERHERE
# description 664a8f725be6a612618c446123d079255d7a84daa013b5257e443001f3973dd3: bbs_ads-2020-10-04/de/Homeless/#_-sEXY!-#_
# description 75f20aa4df05436dcb9f21ad368681389d760998b7148a2e1b582b4113761462: bbs_ads-2020-10-04/no/Winterland/1997-02/mac.world.exe
# description 8ac67a3d0687ecdc4842b04fab1a716fd783ab4b27de5f4c4d7a68bd5e41fd22: bac-v10/amiga_charset/winterland2.txt
# description 1825f866aa3331c858a3e8b09586f70a1fd993f61d3291bd6dc58ee437b46018: bac-v10/amiga_charset/fantasia3.txt
# description e1777ff17ba9e47eb750301316d63057d9ab324a98350b3f771654a0667f1d8a: bbs_ads-2020-10-04/de/Terror_Temple/2001-03/t^t.nfo
# description dc7cc188a2dd861ab351f24021dda70a2ab639cb3b90d2284c72252d6add70c0: bbs_ads-2020-10-04/no/Winterland/1997-02/laban.seigmenn.dreadme
# description 856b16b12fdef4bf8630cb311c9d70131da89811f99dbb6c2a2286044ee5a1b3: bac-v10/amiga_charset/winterland.txt
# description 6c0ff72b7092a7c8826efe599504e9b6743aa96c7080780590f652cb851a0a24: bbs_ads-2020-10-04/se/The_Beyond/1997-02/1997-02.txt
# description 776c969ab6b1ebfac439869f6e422560e520933214a9cd62ebfbb688c0c75dfc: bbs_ads-2020-10-04/se/The_Beyond/1997-04-13/IMPORTANT.TXT
# description ff1a00421103fa3e482fcc98dd71622bf6fb5f6efd1c6a94dd44f854c646c75b: bac-v10/amiga_charset/uzi_suicide4.txt
# description d862b259f6cbc339863e3683ef5803c4e9cf294d0ae06bde92bdc769606401f5: bac-v10/amiga_charset/absolute.txt
# description 94c634823d4d48c146a65fc4609462606f1198236f058170085a333944c76011: bbs_ads-2020-10-04/de/Terror_Doom/ad01.txt
# description 223a9806a0bd5e95f857756c6c3e92062a1cbc46a4acb17da1e6d6c324e5504d: bbs_ads-2020-10-04/no/Every_Ware/QWERTYUIOP
# description b1024585406237b0923e63f8c40c67bc568ce2e3574f9181a01a1d2a1cf57f13: bbs_ads-2020-10-04/fi/Filadelfia/1998-02/ad01.txt
# description 9c8b3b860bab5cb78ffbece7ac16a8b2eb8a4167c97829ca3890e1489b0e8084: bac-v10/amiga_charset/cyberteen.txt
# description 70c50f9b0da5679e11a52735bf0484216ac11d032c4ee823261a331114a80a23: bac-v10/amiga_charset/the_society2.txt
# description 930248f5eaff3a8f7a75cccd5e0c6ee216a0f69cedf0ab8cd861a4f636b2116b: bac-v10/amiga_charset/da_joint.txt
# description ae3a4a330d48e7e2e09a5ebd59e95823422110100fe7756d64dbb43298d366e3: bac-v10/amiga_charset/x-factor.txt
# description 61a2ba089a295345cb7f6ed861ccda3b7affb3e454f908302c59d7ba505815e5: bbs_ads-2020-10-04/se/Insanitary/1995-05-24/=\u{f1}= 7k pT^s3m^xM^mLED mODS =\u{f1}=
# description 045a10fa6d5bef4d351c9b5c71a4c6e7995746b34f4c4e985346627a433824e1: bbs_ads-2020-10-04/se/Insanitary/unknown/ad01.txt
# description 88d9a2ea3a5c134a9cf51fb1ee640aa2e6278fcddf0ae907a4e489aaec57b7fe: bac-v10/amiga_charset/refugee_camp2.txt
# description 527897339302c1bb255549f5f0a3e32aa483d54905224289dc0d793b5878a9e2: bbs_ads-2020-10-04/se/Energy/ad01.txt
# description 31cbb0b215e73d61594250d4f2e9ed83cadfd5b64b8468fe4f8c078e5a1ed787: bbs_ads-2020-10-04/ch/Electric_Co/ad01.txt
# description d9abf7b4e303f4b721a7aad4898e790524ef3799129361ad6f771036ed202382: bac-v10/amiga_charset/the_electric_co.txt
# description 4c2ae93acf86e9f01c7faf305bc72182c946c8bd946dd2ecc8646feeef3d6a39: bbs_ads-2020-10-04/de/Zero_Hour/1996-07-07/!SU`R\'SIICSA
# description 2e73ea3f6944e6e145448f1c46c3570ae3be4f873e02bb9795aa656f970d5958: bac-v10/amiga_charset/icebreaker.txt
# description 6af80f5bd9c12937975bc0561a0107260c738b5edbb3084ce67115b551abe603: bac-v10/amiga_charset/no_vegetables.txt
# description 6345cf295a044c5723f2f37daaf6c9b740dac8f498422a80ddb02c92a1d25802: bac-v10/amiga_charset/powerslave3.txt
# description 407dbe213fdc94e0ba645aad1058525bddde0f05ae849ca63e2af1a0bd6e4462: bbs_ads-2020-10-04/se/The_Beyond/1997-01-22/Banner
# description b039335df195aa106d952521a188aa3597a49a54ba11cd48df480c058bfa753a: bbs_ads-2020-10-04/se/The_Beyond/1997-04-13/5fREAKYnODES+sTATICiP
# description 7900c196fd7a7e3258c2d27dc83d9641439faa8e44b38634e1a52b237e4397b0: bac-v10/amiga_charset/the_charge.txt
# description e8f2c11b876271c856e7f0ce5a241626e59667bfefbb15c9676617f30dc1b893: bbs_ads-2020-10-04/de/The_Charge/1996-12-05/_TheCharge_
# description 5b200a6fa4ac32519a1889fa3ecf65d7e9149b201aee82a15fa967a0df921480: bbs_ads-2020-10-04/uk/Apocalypse/unknown/ad01.txt
